-6.76183791955 -0.28527056684 [179, 6, 81]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
-16.2206203132 -5.35503398462 [75, 101, 83]
-18.7651364609 0.47250827891 [103, 102, 91]
-18.374458849 0.0623531423631 [98, 104, 88]
-16.0778751484 -6.44961743042 [77, 94, 81]
-15.1102299276 -8.69201028914 [79, 79, 84]
-16.8290323085 -3.80393056566 [83, 97, 83]
-19.2085064365 0.635527028077 [103, 102, 96]
-14.8036915242 -10.3762436342 [78, 78, 81]
-17.8787457122 -2.02201883858 [82, 96, 98]
-18.0302431163 -1.59553727444 [104, 101, 83]


-17.6323297245 -3.54897652125 [103, 99, 77]
-16.1345878176 -5.87798347748 [79, 91, 82]
-18.9364590303 0.578249717429 [103, 95, 99]
-18.8698018785 0.487162743051 [99, 103, 92]
-16.3834186349 -5.30400757879 [84, 99, 76]
-12.6998945588 -10.5228481727 [78, 60, 79]
-16.5525154086 -4.9745445553 [83, 96, 80]
-15.3827104179 -8.4178458383 [80, 83, 80]
